Date_Time,Test_Time(s),Step_Time(s),Step_Index,Cycle_Index,Voltage(V),Current(A),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),Internal Resistance(Ohm),dV/dt(V/s)
10-19-2020 11:33:56.250,130.6692,120.5674,2,1,1.691265106,-4.9991E-05,0,1.68061E-06,0,3.3539E-06,,-0.002639771
10-19-2020 11:33:58.338,132.7573,122.6555,2,1,1.686248779,-5.00079E-05,0,1.70965E-06,0,3.40295E-06,,-0.002573013
10-19-2020 11:34:00.376,134.7956,124.6938,2,1,1.681236267,-4.99996E-05,0,1.73795E-06,0,3.4506E-06,,-0.00233078
10-19-2020 11:34:02.551,136.9702,126.8684,2,1,1.676235199,-4.99975E-05,0,1.76816E-06,0,3.5013E-06,,-0.002336502
10-19-2020 11:34:04.721,139.1401,129.0383,2,1,1.671224594,-4.99967E-05,0,1.79829E-06,0,3.55174E-06,,-0.002353668
10-19-2020 11:34:06.954,141.3733,131.2715,2,1,1.666217804,-4.99875E-05,0,1.82928E-06,0,3.60345E-06,,-0.002197266
10-19-2020 11:34:09.295,143.7141,133.6123,2,1,1.661180496,-5.00076E-05,0,1.86182E-06,0,3.65758E-06,,-0.002149582
10-19-2020 11:34:11.689,146.1077,136.0059,2,1,1.656179428,-4.99988E-05,0,1.89504E-06,0,3.71268E-06,,-0.002054214
10-19-2020 11:34:14.175,148.5941,138.4923,2,1,1.651151657,-4.99992E-05,0,1.92957E-06,0,3.76979E-06,,-0.001937866
10-19-2020 11:34:16.734,151.1526,141.0508,2,1,1.646139145,-4.99944E-05,0,1.9651E-06,0,3.82837E-06,,-0.001991272
10-19-2020 11:34:19.386,153.8055,143.7037,2,1,1.641119003,-4.99925E-05,0,2.00194E-06,0,3.88892E-06,,-0.001829147
10-19-2020 11:34:22.126,156.5451,146.4433,2,1,1.636112213,-4.99875E-05,0,2.04001E-06,0,3.95129E-06,,-0.001832962
10-19-2020 11:34:24.941,159.3606,149.2588,2,1,1.631101608,-4.99893E-05,0,2.07909E-06,0,4.01514E-06,,-0.001750946
10-19-2020 11:34:27.901,162.3199,152.2181,2,1,1.626091003,-4.999E-05,0,2.12017E-06,0,4.08204E-06,,-0.001781464
10-19-2020 11:34:30.988,165.4069,155.3051,2,1,1.621070862,-4.99963E-05,0,2.16307E-06,0,4.15169E-06,,-0.001621246
10-19-2020 11:34:34.172,168.591,158.4892,2,1,1.616067886,-5.00034E-05,0,2.20726E-06,0,4.22322E-06,,-0.001571655
10-19-2020 11:34:37.445,171.864,161.7622,2,1,1.611053467,-4.99954E-05,0,2.25275E-06,0,4.29661E-06,,-0.00151062
10-19-2020 11:34:40.900,175.3194,165.2176,2,1,1.606040955,-4.99981E-05,0,2.3007E-06,0,4.37374E-06,,-0.001434326
10-19-2020 11:34:44.444,178.863,168.7612,2,1,1.601009369,-4.99944E-05,0,2.34991E-06,0,4.45266E-06,,-0.001432419
10-19-2020 11:34:48.133,182.5522,172.4504,2,1,1.595985413,-4.99915E-05,0,2.40115E-06,0,4.53456E-06,,-0.001335144
10-19-2020 11:34:51.840,186.2593,176.1575,2,1,1.590982437,-4.99886E-05,0,2.45263E-06,0,4.61659E-06,,-0.001319885
10-19-2020 11:34:55.570,189.9891,179.8873,2,1,1.585975647,-4.99907E-05,0,2.5044E-06,0,4.69883E-06,,-0.001335144
10-19-2020 11:34:59.407,193.8264,183.7246,2,1,1.580951691,-4.99992E-05,0,2.55771E-06,0,4.78325E-06,,-0.001361847
10-19-2020 11:35:03.168,197.5875,187.4857,2,1,1.575946808,-4.99928E-05,0,2.60997E-06,0,4.86574E-06,,-0.001443863
10-19-2020 11:35:06.817,201.2365,191.1347,2,1,1.570941925,-5.00031E-05,0,2.66066E-06,0,4.94549E-06,,-0.001335144
10-19-2020 11:35:10.355,204.774,194.6722,2,1,1.565933228,-4.99869E-05,0,2.70974E-06,0,5.02248E-06,,-0.001501083
10-19-2020 11:35:13.865,208.2837,198.1819,2,1,1.560928345,-5.00015E-05,0,2.75849E-06,0,5.0987E-06,,-0.001459122
10-19-2020 11:35:17.250,211.6692,201.5674,2,1,1.55588913,-4.99942E-05,0,2.80554E-06,0,5.17201E-06,,-0.001436234
10-19-2020 11:35:20.626,215.0447,204.9429,2,1,1.550859451,-4.99988E-05,0,2.85242E-06,0,5.24485E-06,,-0.001497269
10-19-2020 11:35:23.969,218.3877,208.2859,2,1,1.545848846,-4.99897E-05,0,2.89884E-06,0,5.31673E-06,,-0.001577377
10-19-2020 11:35:27.197,221.6157,211.5139,2,1,1.540843964,-4.99864E-05,0,2.94366E-06,0,5.38589E-06,,-0.001598358
10-19-2020 11:35:30.514,224.9327,214.8309,2,1,1.535831451,-4.99986E-05,0,2.98973E-06,0,5.45677E-06,,-0.001586914
10-19-2020 11:35:33.794,228.2127,218.1109,2,1,1.530828476,-4.99903E-05,0,3.03528E-06,0,5.52661E-06,,-0.001487732
10-19-2020 11:35:37.122,231.5408,221.439,2,1,1.525817871,-5.00109E-05,0,3.08148E-06,0,5.59722E-06,,-0.001552582
10-19-2020 11:35:40.575,234.9936,224.8918,2,1,1.520792007,-4.9995E-05,0,3.12942E-06,0,5.67026E-06,,-0.001432419
10-19-2020 11:35:43.990,238.4095,228.3077,2,1,1.51578331,-4.99862E-05,0,3.1769E-06,0,5.74234E-06,,-0.001461029
10-19-2020 11:35:47.587,242.0065,231.9047,2,1,1.510770798,-4.99922E-05,0,3.22683E-06,0,5.8179E-06,,-0.001354218
10-19-2020 11:35:51.202,245.6216,235.5198,2,1,1.505756378,-4.99951E-05,0,3.27706E-06,0,5.89366E-06,,-0.001468658
10-19-2020 11:35:54.919,249.3384,239.2366,2,1,1.500743866,-4.99941E-05,0,3.32862E-06,0,5.97117E-06,,-0.001346588
10-19-2020 11:35:58.781,253.2002,243.0984,2,1,1.495742798,-4.99922E-05,0,3.38229E-06,0,6.05157E-06,,-0.001310349
10-19-2020 11:36:02.707,257.1266,247.0248,2,1,1.49074173,-5.00034E-05,0,3.43681E-06,0,6.133E-06,,-0.001264572
10-19-2020 11:36:06.706,261.1256,251.0238,2,1,1.48572731,-4.99958E-05,0,3.49234E-06,0,6.21564E-06,,-0.001264572
10-19-2020 11:36:10.880,265.2994,255.1976,2,1,1.480724335,-4.99897E-05,0,3.55027E-06,0,6.30157E-06,,-0.001314163
10-19-2020 11:36:14.975,269.3946,259.2928,2,1,1.475721359,-4.99875E-05,0,3.6072E-06,0,6.38572E-06,,-0.001247406
10-19-2020 11:36:19.257,273.6764,263.5746,2,1,1.470718384,-4.99963E-05,0,3.66662E-06,0,6.47327E-06,,-0.001121521
10-19-2020 11:36:23.485,277.9044,267.8026,2,1,1.465702057,-5.00025E-05,0,3.72536E-06,0,6.5595E-06,,-0.001226425
10-19-2020 11:36:27.701,282.1204,272.0186,2,1,1.460693359,-5.0001E-05,0,3.78391E-06,0,6.64517E-06,,-0.001186371
10-19-2020 11:36:31.982,286.401,276.2992,2,1,1.455692291,-5.00082E-05,0,3.84341E-06,0,6.73193E-06,,-0.001197815
10-19-2020 11:36:36.276,290.6949,280.5931,2,1,1.450689316,-4.99954E-05,0,3.903E-06,0,6.81852E-06,,-0.001150131
10-19-2020 11:36:40.492,294.9111,284.8093,2,1,1.445688248,-4.99981E-05,0,3.96155E-06,0,6.90333E-06,,-0.001159668
10-19-2020 11:36:44.688,299.1069,289.0051,2,1,1.44068718,-4.99933E-05,0,4.0198E-06,0,6.98738E-06,,-0.001226425
10-19-2020 11:36:48.932,303.3511,293.2493,2,1,1.435686111,-5.00089E-05,0,4.07876E-06,0,7.07219E-06,,-0.001218796
10-19-2020 11:36:53.266,307.6856,297.5838,2,1,1.430679321,-4.99968E-05,0,4.13896E-06,0,7.15846E-06,,-0.001121521
10-19-2020 11:36:57.533,311.952,301.8502,2,1,1.425657272,-4.99944E-05,0,4.19821E-06,0,7.24309E-06,,-0.00128746
10-19-2020 11:37:01.898,316.3168,306.215,2,1,1.420633316,-4.99955E-05,0,4.25887E-06,0,7.32942E-06,,-0.001194
10-19-2020 11:37:06.376,320.7953,310.6935,2,1,1.41560936,-5.00021E-05,0,4.32102E-06,0,7.41756E-06,,-0.001079559
10-19-2020 11:37:10.819,325.2385,315.1367,2,1,1.410596848,-5E-05,0,4.38277E-06,0,7.50482E-06,,-0.001091003
10-19-2020 11:37:15.171,329.5905,319.4887,2,1,1.405591965,-4.99877E-05,0,4.44319E-06,0,7.5899E-06,,-0.001089096
10-19-2020 11:37:19.667,334.0859,323.9841,2,1,1.400583267,-4.99894E-05,0,4.50564E-06,0,7.67751E-06,,-0.001064301
10-19-2020 11:37:24.214,338.6327,328.5309,2,1,1.395582199,-4.99884E-05,0,4.56872E-06,0,7.7657E-06,,-0.001094818
10-19-2020 11:37:28.732,343.1508,333.049,2,1,1.390573502,-4.99961E-05,0,4.63147E-06,0,7.85312E-06,,-0.001138687
10-19-2020 11:37:33.292,347.7107,337.6089,2,1,1.385566711,-4.99963E-05,0,4.69486E-06,0,7.94111E-06,,-0.001153946
10-19-2020 11:37:37.959,352.3781,342.2763,2,1,1.380558014,-4.9989E-05,0,4.75965E-06,0,8.03073E-06,,-0.001049042
10-19-2020 11:37:42.645,357.0645,346.9627,2,1,1.375555038,-4.9997E-05,0,4.82475E-06,0,8.12043E-06,,-0.001049042
10-19-2020 11:37:47.401,361.8198,351.718,2,1,1.370517731,-4.99893E-05,0,4.89078E-06,0,8.2111E-06,,-0.001008987
10-19-2020 11:37:52.138,366.5575,356.4557,2,1,1.365494728,-4.9989E-05,0,4.95658E-06,0,8.30111E-06,,-0.001069069
10-19-2020 11:37:56.999,371.4183,361.3165,2,1,1.36048317,-4.99957E-05,0,5.02409E-06,0,8.39312E-06,,-0.001083374
10-19-2020 11:38:01.866,376.2855,366.1837,2,1,1.355482101,-5.00043E-05,0,5.09166E-06,0,8.48489E-06,,-0.00092411
10-19-2020 11:38:05.550,379.9692,369.8674,2,1,1.350468636,-4.99887E-05,0,5.14284E-06,0,8.55416E-06,,-0.002202988
10-19-2020 11:38:11.964,386.3829,376.2811,2,1,1.345463753,-4.99997E-05,0,5.23189E-06,0,8.67426E-06,,-0.000953674
10-19-2020 11:38:17.017,391.4358,381.334,2,1,1.340436935,-4.99891E-05,0,5.30211E-06,0,8.76856E-06,,-0.000896454
10-19-2020 11:38:22.375,396.7937,386.6919,2,1,1.335430145,-4.9991E-05,0,5.37648E-06,0,8.86807E-06,,-0.00092411
10-19-2020 11:38:27.635,402.0545,391.9527,2,1,1.330422401,-4.99941E-05,0,5.44958E-06,0,8.96551E-06,,-0.000986099
10-19-2020 11:38:33.208,407.6275,397.5257,2,1,1.325421333,-5.00012E-05,0,5.52696E-06,0,9.06826E-06,,-0.000902176
10-19-2020 11:38:38.889,413.3084,403.2066,2,1,1.320420265,-5.00032E-05,0,5.60582E-06,0,9.17259E-06,,-0.000912666
10-19-2020 11:38:44.781,419.2004,409.0986,2,1,1.315415382,-4.99941E-05,0,5.68765E-06,0,9.28043E-06,,-0.000905037
10-19-2020 11:38:51.011,425.4302,415.3284,2,1,1.310411453,-5.00074E-05,0,5.77422E-06,0,9.3941E-06,,-0.000818253
10-19-2020 11:38:57.474,431.8934,421.7916,2,1,1.305410385,-4.99932E-05,0,5.86395E-06,0,9.51146E-06,,-0.000812531
10-19-2020 11:39:04.306,438.7255,428.6237,2,1,1.300395012,-4.99942E-05,0,5.95886E-06,0,9.63512E-06,,-0.000732422
10-19-2020 11:39:11.371,445.7902,435.6884,2,1,1.295392036,-5.00006E-05,0,6.05701E-06,0,9.76251E-06,,-0.000673294
10-19-2020 11:39:18.712,453.1314,443.0296,2,1,1.290378571,-5.00012E-05,0,6.15896E-06,0,9.89432E-06,,-0.000669479
10-19-2020 11:39:26.471,460.8897,450.7879,2,1,1.285368919,-5.00003E-05,0,6.26668E-06,0,1.0033E-05,,-0.000635147
10-19-2020 11:39:34.711,469.1297,459.0279,2,1,1.280341148,-4.99944E-05,0,6.38108E-06,0,1.01798E-05,,-0.000549316
10-19-2020 11:39:43.469,477.8883,467.7865,2,1,1.27532959,-5.00006E-05,0,6.50271E-06,0,1.03352E-05,,-0.000507355
10-19-2020 11:39:52.709,487.1283,477.0265,2,1,1.270325661,-4.99793E-05,0,6.63104E-06,0,1.04986E-05,,-0.00053215
10-19-2020 11:40:02.442,496.8613,486.7595,2,1,1.265287399,-4.99882E-05,0,6.76621E-06,0,1.06699E-05,,-0.000486374
10-19-2020 11:40:12.597,507.0165,496.9147,2,1,1.260281563,-5.00034E-05,0,6.90727E-06,0,1.08481E-05,,-0.000469208
10-19-2020 11:40:23.625,518.044,507.9422,2,1,1.255272865,-4.99941E-05,0,7.0604E-06,0,1.10407E-05,,-0.00052166
10-19-2020 11:40:34.573,528.9925,518.8907,2,1,1.250263214,-4.99955E-05,0,7.21245E-06,0,1.12312E-05,,-0.000340462
10-19-2020 11:40:46.219,540.6385,530.5367,2,1,1.24525547,-4.99886E-05,0,7.37422E-06,0,1.1433E-05,,-0.000120163
10-19-2020 11:40:59.656,554.0755,543.9737,2,1,1.240233421,-5.00008E-05,0,7.56079E-06,0,1.16648E-05,,-0.000156403
10-19-2020 11:41:13.609,568.0277,557.9259,2,1,1.23522377,-5.00035E-05,0,7.7546E-06,0,1.19047E-05,,-0.000423431
10-19-2020 11:41:26.063,580.4821,570.3803,2,1,1.230212212,-4.9999E-05,0,7.92753E-06,0,1.21179E-05,,-0.000647545
10-19-2020 11:41:43.874,598.2936,588.1918,2,1,1.225212097,-4.99957E-05,0,8.1749E-06,0,1.24217E-05,,-0.000383377
10-19-2020 11:42:00.379,614.7985,604.6967,2,1,1.220206261,-4.99967E-05,0,8.40412E-06,0,1.27019E-05,,-0.000218391
10-19-2020 11:42:17.010,631.4292,621.3274,2,1,1.215192795,-5.00006E-05,0,8.63512E-06,0,1.29832E-05,,-0.000212669
10-19-2020 11:42:32.793,647.2125,637.1107,2,1,1.210189819,-5.00076E-05,0,8.85436E-06,0,1.32492E-05,,-0.000649452
10-19-2020 11:42:51.156,665.5756,655.4738,2,1,1.205164909,-4.9995E-05,0,9.10935E-06,0,1.35572E-05,,-0.000423431
10-19-2020 11:43:11.985,686.4039,676.3021,2,1,1.200164795,-4.99975E-05,0,9.39864E-06,0,1.39052E-05,,-0.000169754
10-19-2020 11:43:28.063,702.4826,692.3808,2,1,1.195161819,-5.00064E-05,0,9.62192E-06,0,1.41727E-05,,-0.001376152
10-19-2020 11:43:54.068,728.487,718.3852,2,1,1.190159798,-5.00018E-05,0,9.98313E-06,0,1.46035E-05,,-0.000281334
10-19-2020 11:44:23.354,757.7729,747.6711,2,1,1.185148239,-5.00061E-05,0,1.03899E-05,0,1.50868E-05,,-0.000281334
10-19-2020 11:44:49.059,783.478,773.3762,2,1,1.180139542,-4.99964E-05,0,1.07468E-05,0,1.55088E-05,,-0.000195503
10-19-2020 11:45:13.894,808.3134,798.2116,2,1,1.175121307,-4.99967E-05,0,1.10918E-05,0,1.59151E-05,,-0.000237465
10-19-2020 11:45:40.970,835.3891,825.2873,2,1,1.170084953,-5.00032E-05,0,1.14678E-05,0,1.63561E-05,,-0.000225067
10-19-2020 11:46:02.889,857.3077,847.2059,2,1,1.165081978,-4.99954E-05,0,1.17722E-05,0,1.67115E-05,,-0.000391006
10-19-2020 11:46:30.637,885.0566,874.9548,2,1,1.160074234,-5.00063E-05,0,1.21576E-05,0,1.71599E-05,,-0.00062561
10-19-2020 11:47:11.292,925.7109,915.6091,2,1,1.155060768,-5.00061E-05,0,1.27223E-05,0,1.78137E-05,,-0.00017643
10-19-2020 11:47:44.582,959.0012,948.8994,2,1,1.150055885,-4.99992E-05,0,1.31847E-05,0,1.83466E-05,,-0.000210762
10-19-2020 11:48:17.088,991.5076,981.4058,2,1,1.145053864,-5.00134E-05,0,1.36361E-05,0,1.88646E-05,,-0.00012207
10-19-2020 11:48:50.347,1024.7657,1014.6639,2,1,1.140052795,-4.99955E-05,0,1.40979E-05,0,1.93923E-05,,-0.000242233
10-19-2020 11:49:25.992,1060.4106,1050.3088,2,1,1.135042191,-4.99937E-05,0,1.4593E-05,0,1.99555E-05,,-6.67572E-05
10-19-2020 11:50:01.843,1096.2623,1086.1605,2,1,1.130039215,-4.99981E-05,0,1.50909E-05,0,2.05194E-05,,-0.000159264
10-19-2020 11:50:38.937,1133.3563,1123.2545,2,1,1.125038147,-4.99862E-05,0,1.56061E-05,0,2.11004E-05,,-0.000130653
10-19-2020 11:51:17.126,1171.5447,1161.4429,2,1,1.120030403,-4.99979E-05,0,1.61364E-05,0,2.16957E-05,,-9.63211E-05
10-19-2020 11:51:57.732,1212.1507,1202.0489,2,1,1.115027428,-4.99957E-05,0,1.67004E-05,0,2.23259E-05,,-0.000214577
10-19-2020 11:52:38.823,1253.242,1243.1402,2,1,1.11002636,-5.00019E-05,0,1.7271E-05,0,2.29608E-05,,-0.0001297
10-19-2020 11:53:22.738,1297.1574,1287.0556,2,1,1.105023384,-4.99979E-05,0,1.7881E-05,0,2.36363E-05,,-6.96182E-05
10-19-2020 11:54:07.768,1342.1868,1332.085,2,1,1.099999428,-4.99941E-05,0,1.85063E-05,0,2.43258E-05,,-9.25064E-05
10-19-2020 11:54:54.247,1388.6663,1378.5645,2,1,1.094997406,-5.00048E-05,0,1.91518E-05,0,2.50343E-05,,-0.000128746
10-19-2020 11:55:41.115,1435.534,1425.4322,2,1,1.089992523,-4.99954E-05,0,1.98028E-05,0,2.57455E-05,,-0.000164032
10-19-2020 11:56:29.744,1484.1635,1474.0617,2,1,1.084985733,-4.99941E-05,0,2.04781E-05,0,2.648E-05,,-0.000132561
10-19-2020 11:57:20.642,1535.0607,1524.9589,2,1,1.079977989,-4.99968E-05,0,2.11851E-05,0,2.72452E-05,,-8.29697E-05
10-19-2020 11:58:10.789,1585.2086,1575.1068,2,1,1.074962616,-5.00018E-05,0,2.18816E-05,0,2.79958E-05,,-9.72748E-05
10-19-2020 11:59:05.916,1640.3347,1630.2329,2,1,1.069958687,-4.99974E-05,0,2.26473E-05,0,2.88169E-05,,2.09808E-05
10-19-2020 12:00:01.390,1695.8088,1685.707,2,1,1.064949989,-4.9991E-05,0,2.34177E-05,0,2.96394E-05,,-0.000172615
10-19-2020 12:00:59.423,1753.8422,1743.7404,2,1,1.059947014,-4.99887E-05,0,2.42237E-05,0,3.04957E-05,,-0.000102997
10-19-2020 12:01:58.477,1812.8957,1802.7939,2,1,1.054937363,-5.00047E-05,0,2.50438E-05,0,3.1363E-05,,-9.91821E-05
10-19-2020 12:02:59.855,1874.2741,1864.1723,2,1,1.04993248,-4.99974E-05,0,2.58963E-05,0,3.22602E-05,,-2.76566E-05
10-19-2020 12:04:02.529,1936.9477,1926.8459,2,1,1.044931412,-4.99979E-05,0,2.67667E-05,0,3.31719E-05,,-7.15256E-05
10-19-2020 12:05:05.609,2000.0283,1989.9265,2,1,1.03992939,-4.99964E-05,0,2.76428E-05,0,3.40853E-05,,-9.53674E-05
10-19-2020 12:06:09.680,2064.0995,2053.9977,2,1,1.034929276,-4.99935E-05,0,2.85326E-05,0,3.50084E-05,,-4.19617E-05
10-19-2020 12:07:16.604,2131.0228,2120.921,2,1,1.0299263,-5.0007E-05,0,2.94621E-05,0,3.5968E-05,,-7.82013E-05
10-19-2020 12:08:23.690,2198.1089,2188.0071,2,1,1.024903297,-4.99993E-05,0,3.03938E-05,0,3.69253E-05,,-0.000115395
10-19-2020 12:09:34.335,2268.7538,2258.652,2,1,1.019896507,-5.00022E-05,0,3.1375E-05,0,3.79285E-05,,-4.57764E-05
10-19-2020 12:10:46.116,2340.5353,2330.4335,2,1,1.014893532,-4.99996E-05,0,3.23718E-05,0,3.89427E-05,,-0.000192642
10-19-2020 12:11:59.640,2414.0593,2403.9575,2,1,1.009880066,-5.00006E-05,0,3.3393E-05,0,3.99767E-05,,-9.82285E-05
10-19-2020 12:13:12.773,2487.1923,2477.0905,2,1,1.004878044,-5.00045E-05,0,3.44087E-05,0,4.09998E-05,,-4.86374E-05
10-19-2020 12:14:24.343,2558.7617,2548.6599,2,1,0.999876022,-5.00111E-05,0,3.54026E-05,0,4.19963E-05,,-0.000123024
10-19-2020 12:15:41.234,2635.653,2625.5512,2,1,0.994866371,-5.00005E-05,0,3.64705E-05,0,4.30615E-05,,-0.000164032
10-19-2020 12:17:03.093,2717.5124,2707.4106,2,1,0.989852905,-4.99967E-05,0,3.76075E-05,0,4.41899E-05,,-0.000145912
10-19-2020 12:18:21.781,2796.2004,2786.0986,2,1,0.984851837,-4.99975E-05,0,3.87004E-05,0,4.52689E-05,,-0.000117302
10-19-2020 12:19:42.053,2876.4719,2866.3701,2,1,0.979842186,-4.99988E-05,0,3.98152E-05,0,4.63642E-05,,-7.82013E-05
10-19-2020 12:21:03.901,2958.3205,2948.2187,2,1,0.974825859,-4.99971E-05,0,4.0952E-05,0,4.74753E-05,,-5.14984E-05
10-19-2020 12:22:27.015,3041.4344,3031.3326,2,1,0.969824791,-4.99939E-05,0,4.21062E-05,0,4.85977E-05,,-3.14713E-05
10-19-2020 12:23:50.442,3124.8609,3114.7591,2,1,0.964821815,-5.0014E-05,0,4.32649E-05,0,4.97185E-05,,6.67572E-06
10-19-2020 12:25:15.709,3210.1282,3200.0264,2,1,0.959820747,-5.00082E-05,0,4.4449E-05,0,5.08581E-05,,1.90735E-06
10-19-2020 12:26:41.269,3295.6883,3285.5865,2,1,0.954819679,-4.99996E-05,0,4.56373E-05,0,5.19957E-05,,-9.25064E-05
10-19-2020 12:28:08.208,3382.6269,3372.5251,2,1,0.949818611,-4.9995E-05,0,4.68447E-05,0,5.31456E-05,,-6.67572E-05
10-19-2020 12:29:36.486,3470.9047,3460.8029,2,1,0.944818497,-4.99942E-05,0,4.80707E-05,0,5.43071E-05,,-0.000102997
10-19-2020 12:31:04.960,3559.3792,3549.2774,2,1,0.939810753,-5E-05,0,4.92993E-05,0,5.5465E-05,,-0.000138283
10-19-2020 12:32:35.626,3650.045,3639.9432,2,1,0.934804916,-4.99984E-05,0,5.05585E-05,0,5.66453E-05,,-7.82013E-05
10-19-2020 12:34:08.726,3743.1451,3733.0433,2,1,0.929793358,-4.99948E-05,0,5.18515E-05,0,5.78508E-05,,-8.96454E-05
10-19-2020 12:35:38.558,3832.9769,3822.8751,2,1,0.924791336,-4.99968E-05,0,5.30991E-05,0,5.90078E-05,,-3.8147E-06
10-19-2020 12:37:14.917,3929.3362,3919.2344,2,1,0.919790268,-5.00026E-05,0,5.44374E-05,0,6.02422E-05,,-8.86917E-05
10-19-2020 12:38:50.912,4025.3311,4015.2293,2,1,0.914778709,-4.99984E-05,0,5.57707E-05,0,6.14653E-05,,-0.000130653
10-19-2020 12:40:23.091,4117.5105,4107.4087,2,1,0.909777641,-4.99961E-05,0,5.70509E-05,0,6.26333E-05,,-4.76837E-06
10-19-2020 12:42:04.154,4218.5731,4208.4713,2,1,0.904774666,-5.00018E-05,0,5.84546E-05,0,6.39068E-05,,-5.05447E-05
10-19-2020 12:43:44.227,4318.6463,4308.5445,2,1,0.899772644,-5.00054E-05,0,5.98444E-05,0,6.51609E-05,,1.90735E-06
10-19-2020 12:45:27.662,4422.0808,4411.979,2,1,0.894767761,-5.00107E-05,0,6.12808E-05,0,6.64497E-05,,-6.48499E-05
10-19-2020 12:47:07.706,4522.1252,4512.0234,2,1,0.889764786,-5.00069E-05,0,6.26702E-05,0,6.76894E-05,,-8.7738E-05
10-19-2020 12:48:49.569,4623.9886,4613.8868,2,1,0.884749413,-4.99919E-05,0,6.40849E-05,0,6.89448E-05,,-0.000109673
10-19-2020 12:50:33.205,4727.6242,4717.5224,2,1,0.879737854,-4.99939E-05,0,6.55242E-05,0,7.02147E-05,,-5.43594E-05
10-19-2020 12:52:17.885,4832.3039,4822.2021,2,1,0.874736786,-5.00031E-05,0,6.6978E-05,0,7.14901E-05,,-0.000125885
10-19-2020 12:54:03.883,4938.3018,4928.2,2,1,0.869732857,-5.00035E-05,0,6.84503E-05,0,7.27743E-05,,-4.19617E-05
10-19-2020 12:55:49.475,5043.8943,5033.7925,2,1,0.864721298,-5.00056E-05,0,6.99169E-05,0,7.40463E-05,,-0.000130653
10-19-2020 12:57:38.582,5153.0007,5142.8989,2,1,0.859712601,-5.00043E-05,0,7.14322E-05,0,7.53528E-05,,8.58307E-06
10-19-2020 12:59:27.738,5262.1574,5252.0556,2,1,0.854698181,-5.0001E-05,0,7.29482E-05,0,7.66525E-05,,-6.58035E-05
10-19-2020 13:01:21.578,5375.9972,5365.8954,2,1,0.849684715,-4.99907E-05,0,7.45293E-05,0,7.8E-05,,1.04904E-05
10-19-2020 13:03:14.248,5488.6672,5478.5654,2,1,0.844677925,-4.99897E-05,0,7.60941E-05,0,7.93257E-05,,-0.000139236
10-19-2020 13:05:10.695,5605.1141,5595.0123,2,1,0.83967495,-4.99887E-05,0,7.77114E-05,0,8.06878E-05,,-6.19888E-05
10-19-2020 13:07:09.009,5723.4282,5713.3264,2,1,0.834673882,-4.99933E-05,0,7.93545E-05,0,8.20635E-05,,-9.63211E-05
10-19-2020 13:09:08.647,5843.0662,5832.9644,2,1,0.829669952,-4.99887E-05,0,8.10162E-05,0,8.34464E-05,,-2.95639E-05
10-19-2020 13:11:15.057,5969.4766,5959.3748,2,1,0.824663162,-5.00013E-05,0,8.27718E-05,0,8.48987E-05,,-4.57764E-05
10-19-2020 13:13:23.724,6098.1427,6088.0409,2,1,0.819653511,-5.00038E-05,0,8.45589E-05,0,8.63681E-05,,-6.77109E-05
10-19-2020 13:15:37.355,6231.7738,6221.672,2,1,0.814644814,-4.99884E-05,0,8.64148E-05,0,8.78848E-05,,-0.000104904
10-19-2020 13:17:55.125,6369.5442,6359.4424,2,1,0.809643745,-5.00048E-05,0,8.83283E-05,0,8.9439E-05,,-1.62125E-05
10-19-2020 13:20:22.085,6516.5043,6506.4025,2,1,0.804641724,-4.99912E-05,0,9.03695E-05,0,9.10866E-05,,-6.29425E-05
10-19-2020 13:22:53.769,6668.188,6658.0862,2,1,0.799638748,-5.00035E-05,0,9.24762E-05,0,9.27766E-05,,-6.10352E-05
10-19-2020 13:25:33.733,6828.1524,6818.0506,2,1,0.794638634,-5.00028E-05,0,9.4698E-05,0,9.45478E-05,,-3.8147E-05
10-19-2020 13:28:27.216,7001.6349,6991.5331,2,1,0.789616585,-4.99922E-05,0,9.71075E-05,0,9.64565E-05,,-1.52588E-05
10-19-2020 13:31:32.606,7187.0252,7176.9234,2,1,0.784594536,-4.99984E-05,0,9.96824E-05,0,9.84833E-05,,2.95639E-05
10-19-2020 13:34:55.687,7390.1065,7380.0047,2,1,0.779592514,-5.00028E-05,0,0.000102503,0,0.000100689,,-6.19888E-05
10-19-2020 13:38:33.452,7607.8714,7597.7696,2,1,0.774573326,-5.00018E-05,0,0.000105527,0,0.00010304,,-2.76566E-05
10-19-2020 13:42:34.522,7848.9414,7838.8396,2,1,0.76956749,-4.99899E-05,0,0.000108875,0,0.000105625,,-4.76837E-06
10-19-2020 13:46:59.104,8113.5235,8103.4217,2,1,0.764567375,-5.00064E-05,0,0.00011255,0,0.000108444,,1.90735E-06
10-19-2020 13:51:40.309,8394.7283,8384.6265,2,1,0.759535789,-5.00041E-05,0,0.000116455,0,0.00011142,,-1.52588E-05
10-19-2020 13:56:40.311,8694.73,8684.6282,2,1,0.754642487,-4.9999E-05,0,0.000120622,0,0.000114575,,-2.95639E-05
10-19-2020 14:01:40.004,8994.4236,8984.3218,2,1,0.749627113,-5.00063E-05,0,0.000124784,0,0.000117705,,-7.24792E-05
10-19-2020 14:06:40.009,9294.4279,9284.3261,2,1,0.744652748,-4.99951E-05,0,0.000128951,0,0.000120818,,-2.76566E-05
